id;year;day;min;glo_avg;dir_avg;diff_avg;lw_avg;par_avg;lux_avg;tp_sfc;humid;press;rain;ws_10m;wd_10m
10;2019;99;309;-0.888;0;-0.653;368.3;0;0;18.73;93.50;897.84;0;0.175;146.1
10;2019;99;310;-0.993;-0.007;-0.700;368.2;0;0;18.47;93.60;897.84;0;0.246;145.7
10;2019;99;311;-1.043;0;-0.776;367.6;0;0;18.92;93.60;897.84;0;0.243;145.5
10;2019;99;312;-1.049;-0.004;-0.857;367.3;0;0;18.96;93.70;897.76;0;0.181;142.8
10;2019;99;313;-0.850;-0.146;-0.867;366.6;0;0;18.93;93.80;897.84;0;0.087;141.9
10;2019;99;314;-0.701;-0.199;-0.799;366.2;0;0;18.70;93.80;897.84;0;0.087;140.3
10;2019;99;315;-0.698;-0.124;-0.831;365.6;0;0;18.97;93.90;897.84;0;0.030;138.6
10;2019;99;316;-0.701;-0.086;-0.838;365.1;0;0;18.94;93.80;897.84;0;0.005;137.9
10;2019;99;317;-0.701;-0.139;-0.857;364.5;0;0;18.88;93.80;897.76;0;0.055;124.1
10;2019;99;318;-0.701;-0.139;-0.875;364.0;0;0;18.76;93.80;897.84;0;0.231;112.0
10;2019;99;319;-0.698;-0.127;-0.901;363.6;0;0;18.53;93.80;897.76;0;0.276;111.8
10;2019;99;320;-0.698;-0.075;-0.922;363.3;0;0;18.99;93.80;897.76;0;0.307;109.8
10;2019;99;321;-0.701;-0.064;-0.922;363.0;0;0;18.76;93.90;897.76;0;0.402;109.5
10;2019;99;322;-0.698;-0.116;-0.925;363.1;0;0;18.74;93.90;897.76;0;0.432;114.3
10;2019;99;323;-0.599;-0.075;-0.899;363.4;0;0;18.51;93.80;897.76;0;0.452;122.0
10;2019;99;324;-0.681;-0.007;-0.904;364.0;0;0;18.94;93.90;897.76;0;0.497;130.6
10;2019;99;325;-0.698;-0.007;-0.906;365.0;0;0;18.84;93.90;897.68;0;0.454;137.0
10;2019;99;326;-0.698;-0.082;-0.870;366.1;0;0;18.89;94.00;897.76;0;0.261;156.6
10;2019;99;327;-0.707;-0.007;-0.867;367.2;0;0;18.51;93.90;897.68;0;0.301;153.9
10;2019;99;328;-0.701;0;-0.828;368.4;0;0;18.71;94.00;897.68;0;0.117;168.2
10;2019;99;329;-0.704;-0.022;-0.771;369.3;0;0;18.89;94.10;897.60;0;0.033;171.9
10;2019;99;330;-0.701;-0.022;-0.726;370.4;0;0;18.48;94.00;897.68;0;0.069;194.4
10;2019;99;331;-0.847;0;-0.776;371.9;0;0;18.79;94.10;897.68;0;0.243;216.0
10;2019;99;332;-0.754;0;-0.679;373.7;0;0;18.84;94.20;897.60;0;0.239;238.1
10;2019;99;333;-0.704;0;-0.640;375.8;0;0;18.50;94.10;897.60;0;0.310;253.2
10;2019;99;334;-0.698;0;-0.627;378.4;0;0;18.25;94.20;897.52;0;0.268;268.4
10;2019;99;335;-0.622;0;-0.627;381.0;0;0;18.66;94.20;897.60;0;0.214;267.6
10;2019;99;336;-0.558;0;-0.627;383.3;0;0;18.56;94.10;897.60;0;0.147;260.6
10;2019;99;337;-0.663;0;-0.627;384.9;0;0;18.40;94.20;897.52;0;0.095;260.0
10;2019;99;338;-0.663;0;-0.627;385.5;0;0;18.63;94.20;897.52;0;0.086;256.7
10;2019;99;339;-0.689;0;-0.627;386.0;0;0;18.25;94.20;897.52;0;0.101;248.6
10;2019;99;340;-0.692;0;-0.627;386.0;0;0;18.27;94.20;897.45;0;0.056;248.4
10;2019;99;341;-0.698;0;-0.627;385.9;0;0;18.40;94.30;897.52;0;0.024;248.4
10;2019;99;342;-0.701;0.007;-0.624;386.0;0;0;18.42;94.20;897.37;0;0;0
10;2019;99;343;-0.701;0.037;-0.614;386.6;0;0;18.27;94.20;897.44;0;0.034;239.3
10;2019;99;344;-0.713;0.052;-0.606;387.5;0;0;18.33;94.30;897.44;0;0;238.2
10;2019;99;345;-0.800;0.124;-0.582;387.8;0;0;18.38;94.30;897.36;0;0.001;238.3
10;2019;99;346;-0.917;0.187;-0.577;387.9;0;0;18.35;94.20;897.36;0;0;0
10;2019;99;347;-0.976;0.214;-0.575;387.6;0;0;18.71;94.20;897.36;0;0;0
10;2019;99;348;-1.017;0.176;-0.590;387.3;0;0;18.86;94.30;897.44;0;0;0
10;2019;99;349;-0.990;0.217;-0.614;386.9;0;0;18.73;94.30;897.44;0;0;0
10;2019;99;350;-0.984;0.225;-0.627;386.6;0;0;18.45;94.20;897.28;0;0.041;169.7
10;2019;99;351;-1.037;0.240;-0.627;386.3;0;0;18.73;94.40;897.28;0;0.194;167.2
10;2019;99;352;-1.052;0.229;-0.627;386.0;0;0;18.42;94.40;897.28;0;0.182;155.4
10;2019;99;353;-1.046;0.232;-0.627;385.8;0;0;18.55;94.40;897.29;0;0.173;157.5
10;2019;99;354;-0.935;0.090;-0.627;385.9;0;0;18.96;94.50;897.29;0;0.256;168.4
10;2019;99;355;-0.882;0.075;-0.627;386.3;0;0;18.65;94.50;897.29;0;0.260;166.5
10;2019;99;356;-0.798;0.090;-0.627;386.6;0;0;18.86;94.50;897.21;0;0.562;174.2
10;2019;99;357;-0.713;0.139;-0.627;387.0;0;0;18.66;94.60;897.21;0;0.471;172.1
10;2019;99;358;-0.701;0.191;-0.627;387.3;0;0;18.65;94.60;897.21;0;0.460;182.0
10;2019;99;359;-0.701;0.214;-0.616;387.7;0;0;18.97;94.70;897.13;0;0.463;185.3
10;2019;99;360;-0.757;0.232;-0.614;388.1;0;0;18.79;94.70;897.13;0;0.443;187.8
10;2019;99;361;-0.882;0.229;-0.614;388.2;0;0;18.81;94.70;897.13;0;0.490;183.8
10;2019;99;362;-0.952;0.210;-0.624;388.2;0;0;18.58;94.80;897.13;0;0.210;193.5
10;2019;99;363;-1.017;0.150;-0.627;388.1;0;0;18.66;94.70;897.13;0;0.080;193.7
10;2019;99;364;-1.017;0.049;-0.627;388.1;0;0;18.73;94.70;897.21;0;0.055;193.5
10;2019;99;365;-1.049;0.026;-0.627;388.2;0;0;18.89;94.80;897.21;0;0;0
10;2019;99;366;-1.046;0.146;-0.627;388.0;0;0;18.88;94.70;897.13;0;0;0
10;2019;99;367;-0.964;0.214;-0.627;387.9;0;0;18.86;94.80;897.13;0;0.031;155.0
10;2019;99;368;-0.894;0.180;-0.627;388.3;0;0;18.88;94.70;897.13;0;0.091;154.0
10;2019;99;369;-1.008;0.206;-0.627;388.3;0;0;18.60;94.80;897.21;0;0.108;153.4
10;2019;99;370;-1.017;0.214;-0.627;388.2;0;0;18.96;94.80;897.13;0;0.111;153.5
10;2019;99;371;-1.037;0.214;-0.627;388.1;0;0;18.55;94.80;897.05;0;0.110;153.5
10;2019;99;372;-0.911;0.067;-0.627;387.8;0;0;18.97;94.70;897.13;0;0.083;152.9
10;2019;99;373;-0.812;0.007;-0.627;387.9;0;0;19.02;94.70;897.13;0;0.133;146.3
10;2019;99;374;-0.701;0.004;-0.627;387.6;0;0;18.63;94.70;897.13;0;0.095;141.8
10;2019;99;375;-0.701;0;-0.627;387.4;0;0;18.53;94.70;897.13;0;0.031;140.2
10;2019;99;376;-0.698;0;-0.627;387.3;0;0;18.93;94.70;897.13;0;0.002;140.0
10;2019;99;377;-0.701;0;-0.627;387.0;0;0;18.96;94.70;897.13;0;0.002;139.6
10;2019;99;378;-0.698;0;-0.627;387.0;0;0;18.58;94.70;897.21;0;0.017;138.7
10;2019;99;379;-0.689;0;-0.627;386.8;0;0;18.74;94.60;897.21;0;0;0
10;2019;99;380;-0.631;0;-0.627;386.5;0;0;18.91;94.60;897.21;0;0;0
10;2019;99;381;-0.546;0;-0.627;386.6;0;0;18.78;94.60;897.21;0;0;0
10;2019;99;382;-0.529;0;-0.627;386.5;0;0;18.93;94.60;897.29;0;0;0
10;2019;99;383;-0.546;0;-0.627;386.1;0;0;18.81;94.60;897.21;0;0;0
10;2019;99;384;-0.625;0;-0.627;386.2;0;0;19.12;94.60;897.21;0;0;0
10;2019;99;385;-0.634;0;-0.627;386.1;0;0;18.97;94.60;897.21;0;0;0
10;2019;99;386;-0.558;0;-0.627;386.3;0;0;18.53;94.60;897.29;0;0.039;89.3
10;2019;99;387;-0.514;0;-0.614;386.7;0;0;18.63;94.70;897.29;0;0.161;65.5
10;2019;99;388;-0.459;0;-0.562;386.7;0;0;18.65;94.70;897.29;0;0.201;60.1
10;2019;99;389;-0.412;0;-0.491;387.2;0;0;19.02;94.70;897.29;0;0.140;56.6
10;2019;99;390;-0.351;0;-0.462;387.9;0;0;19.01;94.70;897.29;0;0.170;42.0
10;2019;99;391;-0.351;0;-0.431;388.0;0;0;18.65;94.70;897.29;0;0.053;41.7
10;2019;99;392;-0.351;0;-0.384;387.8;0;0;18.99;94.70;897.29;0;0.004;41.7
10;2019;99;393;-0.353;0;-0.366;387.6;0;0;18.63;94.80;897.21;0;0;0
10;2019;99;394;-0.348;0;-0.342;388.0;0;0;18.50;94.60;897.21;0;0;0
10;2019;99;395;-0.193;0;-0.316;388.1;0;0;18.68;94.70;897.13;0;0;0
10;2019;99;396;-0.082;0;-0.313;388.1;0;0;18.48;94.80;897.13;0;0;0
10;2019;99;397;-0.009;0;-0.313;388.0;0;0;18.79;94.80;897.21;0;0;0
10;2019;99;398;-0.158;0;-0.313;388.1;0;0;18.60;94.70;897.13;0;0;0
10;2019;99;399;-0.131;0;-0.313;387.9;0;0;18.79;94.80;897.21;0;0;0
10;2019;99;400;-0.172;0;-0.313;387.8;0;0;18.71;94.80;897.21;0;0;0
10;2019;99;401;-0.196;0;-0.321;387.7;0;0;18.53;94.80;897.21;0;0;0
10;2019;99;402;-0.304;0;-0.350;388.1;0;0;18.79;94.80;897.21;0;0;0
10;2019;99;403;-0.348;0;-0.413;388.7;0;0;18.63;94.80;897.28;0;0.001;341.5
10;2019;99;404;-0.351;0;-0.454;388.6;0;0;18.66;94.80;897.20;0;0.017;339.3
10;2019;99;405;-0.353;0;-0.454;387.8;0;0;18.91;94.80;897.20;0;0.009;338.3
10;2019;99;406;-0.421;0;-0.452;387.4;0;0;18.78;94.80;897.13;0;0.001;337.9
10;2019;99;407;-0.520;0;-0.468;387.8;0;0;18.68;94.80;897.13;0;0;337.9
10;2019;99;408;-0.538;0;-0.468;388.3;0;0;18.45;94.90;897.20;0;0;0
10;2019;99;409;-0.535;0;-0.468;388.7;0;0;18.84;94.80;897.20;0;0;0
10;2019;99;410;-0.529;0;-0.470;388.6;0;0;18.94;94.80;897.21;0;0;0
10;2019;99;411;-0.538;0;-0.475;388.6;0;0;18.68;94.80;897.13;0;0;0
10;2019;99;412;-0.529;0;-0.468;389.0;0;0;18.86;94.80;897.21;0;0;0
10;2019;99;413;-0.546;0;-0.462;389.7;0;0;18.48;94.80;897.13;0;0;0
10;2019;99;414;-0.567;0.007;-0.468;390.3;0;0;18.83;94.80;897.21;0;0;0
10;2019;99;415;-0.570;0.022;-0.478;389.6;0;0;18.48;94.80;897.21;0;0;0
10;2019;99;416;-0.637;0.067;-0.496;388.2;0;0;18.55;94.90;897.21;0;0;0
10;2019;99;417;-0.687;0.191;-0.507;387.7;0;0;18.71;94.80;897.21;0;0;0
10;2019;99;418;-0.678;0.131;-0.507;386.3;0;0;18.48;94.80;897.13;0;0.002;251.9
10;2019;99;419;-0.701;0.139;-0.554;384.1;0;0;18.55;94.90;897.13;0;0.169;238.2
10;2019;99;420;-0.701;0.041;-0.582;383.0;0;0;18.48;94.90;897.13;0;0.241;230.2
10;2019;99;421;-0.701;0.026;-0.616;382.7;0;0;18.81;94.90;897.13;0;0.198;224.3
10;2019;99;422;-0.722;0.049;-0.624;382.5;0;0;18.71;94.90;897.13;0;0.149;223.4
10;2019;99;423;-0.876;0.094;-0.624;382.3;0;0;18.81;94.90;897.13;0;0.053;222.6
10;2019;99;424;-0.996;0.090;-0.627;382.2;0;0;18.79;94.80;897.13;0;0;0
10;2019;99;425;-1.052;0.064;-0.627;381.9;0;0;18.43;94.90;897.13;0;0;0
10;2019;99;426;-1.052;0.004;-0.627;381.9;0;0;18.63;94.90;897.13;0;0;0
10;2019;99;427;-1.052;0.004;-0.627;382.4;0;0;18.79;94.90;897.13;0;0;0
10;2019;99;428;-1.055;0;-0.627;382.7;0;0;18.28;94.80;897.05;0;0;0
10;2019;99;429;-1.139;0;-0.627;383.2;0;0;18.65;94.90;897.13;0;0;0
10;2019;99;430;-1.265;0.011;-0.627;383.5;0;0;18.53;94.90;897.05;0;0;0
10;2019;99;431;-1.347;0.004;-0.627;383.8;0;0;18.74;95.00;897.05;0;0;0
10;2019;99;432;-1.385;0.011;-0.627;384.0;0;0;18.81;95.00;897.05;0;0;0
10;2019;99;433;-1.385;0.011;-0.627;384.4;0;0;18.50;95.00;897.05;0;0;0
10;2019;99;434;-1.221;0.041;-0.627;384.7;0;0;18.50;94.90;897.05;0;0;0
10;2019;99;435;-1.052;0.071;-0.627;384.6;0;0;18.84;95.00;897.05;0;0;0
10;2019;99;436;-1.031;0.004;-0.627;384.6;0;0;18.78;95.00;896.97;0;0;0
10;2019;99;437;-0.911;0.004;-0.627;384.5;0;0;18.58;94.90;896.97;0;0;0
10;2019;99;438;-0.871;0.007;-0.627;384.3;0;0;18.50;95.00;896.97;0;0;0
10;2019;99;439;-0.847;0;-0.627;384.0;0;0;18.74;94.90;896.97;0;0;0
10;2019;99;440;-0.879;0.004;-0.627;383.9;0;0;18.71;94.90;896.97;0;0;222.6
10;2019;99;441;-0.897;0;-0.627;383.6;0;0;18.48;95.00;896.89;0;0.003;222.6
10;2019;99;442;-0.894;0;-0.627;383.3;0;0;18.56;95.00;896.89;0;0.013;224.3
10;2019;99;443;-0.847;0;-0.627;382.8;0;0;18.43;95.00;896.89;0;0.020;225.0
10;2019;99;444;-0.768;0;-0.627;382.5;0;0;18.55;95.00;896.89;0;0.051;225.0
10;2019;99;445;-0.862;0;-0.627;382.0;0;0;18.42;95.00;896.89;0;0.067;225.0
10;2019;99;446;-0.847;0;-0.627;381.6;0;0;18.55;94.90;896.89;0;0.046;225.0
10;2019;99;447;-0.783;0;-0.627;381.0;0;0;18.66;94.90;896.89;0;0.012;225.0
10;2019;99;448;-0.710;0;-0.627;380.3;0;0;18.48;94.90;896.81;0;0.022;225.0
10;2019;99;449;-0.719;0;-0.627;379.9;0;0;18.50;94.90;896.81;0;0;0
10;2019;99;450;-0.701;0;-0.627;379.6;0;0;18.68;94.90;896.81;0;0;0
10;2019;99;451;-0.701;0;-0.627;379.6;0;0;18.42;94.90;896.81;0;0;0
10;2019;99;452;-0.701;0;-0.627;379.2;0;0;18.68;94.90;896.81;0;0;0
10;2019;99;453;-0.704;0;-0.627;379.1;0;0;18.60;94.90;896.81;0;0;0
10;2019;99;454;-0.701;0;-0.627;379.3;0;0;18.68;94.80;896.89;0;0;0
10;2019;99;455;-0.701;0;-0.627;379.4;0;0;18.55;94.90;896.89;0;0;0
10;2019;99;456;-0.710;0;-0.627;379.4;0;0;18.58;94.90;896.89;0;0;0
10;2019;99;457;-0.736;0;-0.627;379.3;0;0;18.79;94.90;896.89;0;0;0
10;2019;99;458;-0.742;0;-0.627;378.9;0;0;18.86;94.90;896.89;0;0;0
10;2019;99;459;-0.701;0;-0.627;378.7;0;0;18.71;94.90;896.89;0;0.149;161.0
10;2019;99;460;-0.701;0;-0.627;378.2;0;0;18.86;95.00;896.89;0;0.270;160.5
10;2019;99;461;-0.701;0;-0.627;377.6;0;0;18.58;95.00;896.89;0;0.296;161.3
10;2019;99;462;-0.701;0;-0.627;377.1;0;0;18.68;95.00;896.89;0;0.359;168.3
10;2019;99;463;-0.701;0;-0.627;376.3;0;0;18.86;95.00;896.89;0;0.426;176.0
10;2019;99;464;-0.777;0;-0.627;375.6;0;0;18.68;95.00;896.89;0;0.469;179.6
10;2019;99;465;-0.958;0;-0.627;374.6;0;0;18.53;95.00;896.97;0;0.401;168.0
10;2019;99;466;-1.052;0;-0.632;373.6;0;0;18.89;95.10;896.97;0;0.359;172.0
10;2019;99;467;-1.090;0;-0.648;372.7;0;0;18.42;95.10;896.97;0;0.360;162.2
10;2019;99;468;-1.133;0;-0.705;371.8;0;0;18.81;95.10;897.05;0;0.551;169.6
10;2019;99;469;-1.233;0;-0.789;371.1;0;0;18.50;95.20;897.05;0;0.361;163.3
10;2019;99;470;-1.233;0;-0.854;370.7;0;0;18.81;95.10;897.05;0;0.318;158.0
10;2019;99;471;-1.212;0;-0.922;370.2;0;0;18.79;95.10;896.97;0;0.251;161.8
10;2019;99;472;-1.052;0;-0.930;369.9;0;0;18.89;95.10;897.05;0;0.317;172.0
10;2019;99;473;-1.052;0;-0.940;369.7;0;0;18.86;95.20;896.97;0;0.352;178.3
10;2019;99;474;-1.060;0;-0.940;369.5;0;0;18.68;95.10;897.05;0;0.421;173.8
10;2019;99;475;-1.309;0.019;-0.940;369.1;0;0;18.68;95.10;896.97;0;0.639;178.7
10;2019;99;476;-1.452;0.195;-0.940;368.5;0;0;19.02;95.20;897.05;0;0.690;185.5
10;2019;99;477;-1.633;0.202;-0.940;367.8;0;0;18.51;95.10;897.05;0;0.542;177.8
10;2019;99;478;-1.753;0.221;-0.940;366.8;0;0;18.61;95.20;897.05;0;0.692;172.7
10;2019;99;479;-1.689;0.019;-0.940;365.7;0;0;18.68;95.20;897.05;0;0.573;166.4
10;2019;99;480;-1.551;0;-0.953;364.4;0;0;18.87;95.20;897.13;0;0.135;152.9
10;2019;99;481;-1.396;0;-0.977;362.9;0;0;18.71;95.20;897.13;0;0.229;155.4
10;2019;99;482;-1.128;0;-1.013;361.4;0;0;18.92;95.20;897.05;0;0.206;133.2
10;2019;99;483;-0.768;-0.154;-0.993;359.8;0;0;18.69;95.10;897.13;0;0.283;80.4
10;2019;99;484;-0.456;-0.225;-0.951;358.8;0;0;18.60;95.10;897.13;0;0.465;77.7
10;2019;99;485;-0.351;-0.240;-0.940;357.8;0;0;18.91;95.10;897.13;0;0.476;81.0
10;2019;99;486;-0.260;-0.364;-0.940;357.6;0;0;18.86;95.00;897.13;0;0.478;90.2
10;2019;99;487;-0.283;-0.255;-0.940;357.4;0;0;19.04;94.90;897.20;0;0.471;100.8
10;2019;99;488;-0.348;-0.232;-0.940;357.3;0;0;18.94;94.90;897.13;0;0.404;98.1
10;2019;99;489;-0.327;-0.337;-0.940;357.4;0;0;18.55;94.80;897.13;0;0.380;113.6
10;2019;99;490;-0.351;-0.240;-0.940;357.6;0;0;18.55;94.80;897.21;0;0.420;110.0
10;2019;99;491;-0.351;-0.232;-0.940;357.9;0;0;18.96;94.80;897.21;0;0.439;108.3
10;2019;99;492;-0.406;-0.229;-0.940;358.1;0;0;18.86;94.80;897.21;0;0.411;114.3
10;2019;99;493;-0.482;-0.225;-0.940;358.3;0;0;18.88;94.80;897.21;0;0.369;118.4
10;2019;99;494;-0.543;-0.225;-0.940;358.4;0;0;18.65;94.80;897.28;0;0.371;118.6
10;2019;99;495;-0.584;-0.229;-0.940;358.1;0;0;18.48;94.90;897.21;0;0.321;119.3
10;2019;99;496;-0.526;-0.240;-0.940;357.5;0;0;18.76;94.90;897.28;0;0.299;120.3
10;2019;99;497;-0.377;-0.337;-0.940;357.0;0;0;18.38;94.80;897.21;0;0.262;120.6
10;2019;99;498;-0.351;-0.364;-0.940;356.1;0;0;18.91;94.80;897.28;0;0.216;120.7
10;2019;99;499;-0.371;-0.386;-0.940;355.5;0;0;18.84;94.80;897.20;0;0.184;121.0
10;2019;99;500;-0.400;-0.435;-0.940;354.8;0;0;18.58;94.80;897.28;0;0.151;121.1
10;2019;99;501;-0.351;-0.450;-0.940;354.3;0;0;18.27;94.70;897.28;0;0.078;121.1
10;2019;99;502;-0.342;-0.450;-0.940;354.1;0;0;18.60;94.70;897.28;0;0;0
10;2019;99;503;-0.330;-0.450;-0.940;354.0;0;0;18.43;94.70;897.28;0;0;0
10;2019;99;504;-0.394;-0.446;-0.940;354.2;0;0;18.33;94.70;897.28;0;0;0
10;2019;99;505;-0.581;-0.439;-0.940;354.4;0;0;18.60;94.70;897.36;0;0;0
10;2019;99;506;-0.643;-0.431;-0.940;354.3;0;0;18.17;94.60;897.36;0;0;0
10;2019;99;507;-0.421;-0.435;-0.940;354.0;0;0;18.32;94.60;897.36;0;0;0
10;2019;99;508;-0.415;-0.427;-0.940;353.8;0;0;18.30;94.70;897.36;0;0.019;121.3
10;2019;99;509;-0.497;-0.356;-0.940;353.9;0;0;18.07;94.70;897.36;0;0.023;121.4
10;2019;99;510;-0.590;-0.244;-0.940;353.9;0;0;18.12;94.70;897.36;0;0.005;122.4
10;2019;99;511;-0.529;-0.247;-0.940;353.8;0;0;18.46;94.70;897.28;0;0.061;206.5
10;2019;99;512;-0.529;-0.240;-0.940;353.7;0;0;18.25;94.60;897.36;0;0.139;235.2
10;2019;99;513;-0.529;-0.247;-0.940;353.5;0;0;18.17;94.60;897.36;0;0.207;236.8
10;2019;99;514;-0.508;-0.296;-0.940;353.5;0;0;18.15;94.60;897.36;0;0.238;238.4
10;2019;99;515;-0.643;-0.225;-0.940;353.7;0;0;18.17;94.60;897.28;0;0.218;239.0
10;2019;99;516;-0.692;-0.232;-0.940;353.6;0;0;18.27;94.60;897.36;0;0.188;239.1
10;2019;99;517;-0.689;-0.236;-0.940;353.7;0;0;18.23;94.50;897.36;0;0.158;239.1
10;2019;99;518;-0.611;-0.292;-0.940;353.7;0;0;18.20;94.40;897.36;0;0.020;239.1
10;2019;99;519;-0.529;-0.379;-0.940;353.6;0;0;17.99;94.50;897.44;0;0;0
10;2019;99;520;-0.637;-0.255;-0.940;353.6;0;0;18.25;94.40;897.44;0;0;0
10;2019;99;521;-0.684;-0.229;-0.940;353.6;0;0;17.74;94.30;897.36;0;0;0
10;2019;99;522;-0.780;-0.157;-0.940;353.8;0;0;18.12;94.40;897.36;0;0;0
10;2019;99;523;-0.710;-0.225;-0.940;354.6;0;0;17.78;94.40;897.36;0;0;0
10;2019;99;524;-0.701;-0.221;-0.940;356.0;0;0;18.10;94.40;897.36;0;0.009;239.7
10;2019;99;525;-0.748;-0.161;-0.940;357.9;0;0;17.97;94.50;897.36;0;0.104;239.7
10;2019;99;526;-0.879;-0.052;-0.940;359.6;0;0;17.73;94.40;897.36;0;0.119;239.7
10;2019;99;527;-0.964;-0.019;-0.940;360.9;0;0;18.20;94.40;897.36;0;0.067;239.8
10;2019;99;528;-1.014;0;-0.940;361.6;0;0;17.92;94.40;897.36;0;0;239.7
10;2019;99;529;-1.017;0;-0.938;361.9;0;0;18.12;94.40;897.36;0;0;0
10;2019;99;530;-1.052;0;-0.938;362.4;0;0;18.15;94.50;897.36;0;0;0
10;2019;99;531;-1.052;0;-0.938;362.6;0;0;17.82;94.50;897.36;0;0;0
10;2019;99;532;-1.066;0;-0.938;363.1;0;0;18.10;94.50;897.36;0;0;0
10;2019;99;533;-1.052;0;-0.927;363.9;0;0;18.00;94.60;897.36;0;0;0
10;2019;99;534;-0.947;0;-0.854;365.2;0;0;17.99;94.70;897.36;0;0;0
10;2019;99;535;-1.011;0;-0.838;366.4;0;0;18.30;94.70;897.52;0;0;0
10;2019;99;536;-0.868;0;-0.765;367.5;0;0;18.02;94.70;897.44;0;0.114;174.0
10;2019;99;537;-0.984;0;-0.755;368.1;0;0;18.19;94.70;897.44;0;0.198;172.1
10;2019;99;538;-0.941;0;-0.713;368.0;0;0;18.23;94.80;897.52;0;0.124;171.1
10;2019;99;539;-1.049;0.004;-0.658;367.7;0.005;0;18.25;94.80;897.52;0;0.061;170.2
10;2019;99;540;-1.049;0;-0.627;367.1;0.067;0;17.99;94.90;897.52;0;0.052;169.5
10;2019;99;541;-1.052;0;-0.627;366.9;0.412;0.002;18.22;94.90;897.52;0;0.052;162.8
10;2019;99;542;-1.046;0;-0.627;366.9;0.574;0.018;18.05;95.00;897.44;0;0.138;143.4
10;2019;99;543;-0.827;0;-0.624;367.0;0.574;0.037;18.04;95.00;897.52;0;0.029;143.0
10;2019;99;544;-0.646;0;-0.449;367.3;0.622;0.039;18.27;95.00;897.52;0;0.012;142.9
10;2019;99;545;-0.362;0;-0.313;368.0;1.125;0.041;17.87;95.10;897.52;0;0.009;142.9
10;2019;99;546;-0.248;0;-0.240;368.7;1.168;0.075;18.15;95.00;897.52;0;0.136;140.9
10;2019;99;547;-0.061;0;-0.042;369.3;1.708;0.079;18.30;95.10;897.52;0;0.168;140.4
10;2019;99;548;0.149;0;0.057;369.2;1.976;0.111;17.99;95.00;897.52;0;0.189;141.2
10;2019;99;549;0.403;0;0.303;369.0;2.445;0.130;17.97;95.10;897.60;0;0.211;143.5
10;2019;99;550;0.751;0;0.530;368.4;2.972;0.161;18.17;95.10;897.52;0;0.280;153.6
10;2019;99;551;1.107;0;0.802;367.9;3.608;0.196;18.02;95.10;897.52;0;0.367;155.7
10;2019;99;552;1.469;0;1.178;367.1;4.293;0.233;18.35;95.10;897.52;0;0.388;159.2
10;2019;99;553;1.671;0.052;1.455;366.4;4.958;0.274;18.23;95.10;897.52;0;0.461;161.6
10;2019;99;554;1.981;0.004;1.716;366.2;5.805;0.324;18.35;95.20;897.52;0;0.533;164.8
10;2019;99;555;2.471;0.086;2.126;366.4;6.728;0.376;17.96;95.20;897.52;0;0.555;162.7
10;2019;99;556;2.907;0.217;2.620;366.8;7.780;0.435;18.42;95.20;897.52;0;0.585;161.7
10;2019;99;557;3.611;0.262;3.226;367.6;9.040;0.504;18.48;95.20;897.52;0;0.556;161.3
10;2019;99;558;4.002;0.446;3.693;368.5;10.090;0.568;18.25;95.30;897.60;0;0.551;159.5
10;2019;99;559;4.291;0.450;3.879;369.1;11.120;0.628;18.30;95.20;897.68;0;0.348;156.2
10;2019;99;560;4.931;1.631;4.323;369.7;12.230;0.692;17.91;95.30;897.68;0;0.363;155.4
10;2019;99;561;5.951;11.350;4.871;370.6;13.360;0.761;18.45;95.30;897.68;0;0.477;150.6
10;2019;99;562;6.485;15.140;5.410;371.5;14.470;0.824;18.35;95.30;897.76;0;0.589;145.0
10;2019;99;563;7.590;31.010;5.955;372.6;15.680;0.897;18.35;95.30;897.68;0;0.643;140.6
10;2019;99;564;7.950;20.710;6.418;373.9;16.720;0.956;18.22;95.30;897.68;0;0.473;143.9
10;2019;99;565;8.010;1.155;6.906;375.3;17.770;1.008;18.23;95.30;897.68;0;0.632;142.6
10;2019;99;566;8.390;0.626;7.230;376.6;18.670;1.055;18.35;95.30;897.68;0;0.815;146.6
10;2019;99;567;8.480;0.817;7.510;377.4;19.370;1.100;18.40;95.20;897.68;0;0.536;154.2
10;2019;99;568;9.160;0.832;8.230;377.8;20.730;1.178;18.07;95.30;897.68;0;0.703;152.7
10;2019;99;569;10.060;0.900;9.170;378.1;22.410;1.271;18.61;95.30;897.68;0;0.664;154.6
10;2019;99;570;11.020;0.900;10.060;378.4;24.010;1.364;18.09;95.40;897.68;0;0.720;151.5
10;2019;99;571;12.110;0.877;11.070;378.5;25.720;1.460;18.28;95.30;897.68;0;0.657;151.2
10;2019;99;572;13.260;0.825;12.090;378.8;27.560;1.565;18.30;95.40;897.76;0;0.581;150.3
10;2019;99;573;14.550;0.577;13.230;379.3;29.550;1.676;18.30;95.40;897.76;0;0.580;151.3
10;2019;99;574;15.970;0.521;14.530;379.8;31.700;1.801;18.58;95.40;897.76;0;0.476;155.7
10;2019;99;575;17.850;0.450;16.340;380.4;34.590;1.967;18.28;95.40;897.76;0;0.371;155.4
10;2019;99;576;20.230;0.450;18.650;380.5;38.170;2.172;18.45;95.30;897.76;0;0.401;148.1
10;2019;99;577;22.870;0.450;21.080;380.8;41.870;2.385;18.43;95.40;897.76;0;0.303;140.2
10;2019;99;578;25.420;0.450;23.470;381.4;45.520;2.596;18.51;95.30;897.84;0;0.413;133.6
